data,sku,descricao,qtd_usada_unidades,custo_unitario_brl
2024-05-20,BEB006,Prosecco (Taça),23,11.1
2024-05-20,PRI003,Lasagna Bolognese,44,19.39
2024-05-20,BEB001,Refrigerante,22,1.61
2024-05-20,ENT004,Antepasto Misto,14,20.21
2024-05-20,ENT003,Burrata com Tomate,28,18.37
2024-05-21,PRI008,Pizza Margherita,45,14.0
2024-05-21,PRI002,Fettuccine Alfredo,49,16.27
2024-05-21,ENT003,Burrata com Tomate,20,17.2
2024-05-21,BEB006,Prosecco (Taça),15,11.67
2024-05-21,BEB007,Aperol Spritz,21,12.92
2024-05-21,PRI005,Gnocchi al Pesto,43,18.07
2024-05-21,SOB004,Gelato Misto,23,6.36
2024-05-21,PRI003,Lasagna Bolognese,34,19.27
2024-05-21,ENT001,Bruschetta Tradicional,38,8.32
2024-05-21,PRI004,Risotto ai Funghi,50,21.76
2024-05-21,BEB004,Vinho Tinto (Taça),23,11.24
2024-05-21,SOB001,Tiramisu,38,9.43
2024-05-21,BEB003,Café Espresso,23,1.73
2024-05-21,PRI001,Spaghetti alla Carbonara,32,18.47
2024-05-21,BEB008,Suco Natural,18,3.13
2024-05-21,ENT004,Antepasto Misto,10,20.93
2024-05-21,BEB002,Água Mineral,26,0.95
2024-05-21,PRI007,Ossobuco alla Milanese,42,35.08
2024-05-21,ENT002,Carpaccio de Filé Mignon,27,15.78
2024-05-21,BEB001,Refrigerante,21,1.64
2024-05-21,ENT005,Calamari Fritti,15,13.78
2024-05-21,PRI006,Filetto di Manzo,38,31.32
2024-05-21,SOB003,Cannoli Siciliano,14,6.75
2024-05-21,SOB002,Panna Cotta,20,8.91
2024-05-21,BEB005,Vinho Branco (Taça),9,9.52
2024-05-22,BEB008,Suco Natural,27,3.18
2024-05-22,PRI007,Ossobuco alla Milanese,49,35.48
2024-05-22,SOB003,Cannoli Siciliano,23,7.37
2024-05-22,ENT002,Carpaccio de Filé Mignon,27,15.19
2024-05-22,ENT003,Burrata com Tomate,33,18.54
2024-05-22,PRI003,Lasagna Bolognese,61,20.03
2024-05-22,SOB004,Gelato Misto,29,6.44
2024-05-22,BEB004,Vinho Tinto (Taça),28,10.57
2024-05-22,PRI005,Gnocchi al Pesto,51,17.23
2024-05-22,PRI002,Fettuccine Alfredo,62,17.26
2024-05-22,BEB001,Refrigerante,20,1.57
2024-05-22,SOB002,Panna Cotta,26,8.18
2024-05-22,BEB002,Água Mineral,32,0.98
2024-05-22,PRI008,Pizza Margherita,36,13.97
2024-05-22,PRI001,Spaghetti alla Carbonara,45,17.61
2024-05-22,ENT001,Bruschetta Tradicional,27,8.3
2024-05-22,PRI006,Filetto di Manzo,46,32.39
2024-05-22,BEB005,Vinho Branco (Taça),25,9.14
2024-05-22,PRI004,Risotto ai Funghi,40,22.05
2024-05-22,ENT005,Calamari Fritti,29,14.13
2024-05-22,BEB003,Café Espresso,24,1.69
2024-05-22,BEB007,Aperol Spritz,19,12.83
2024-05-22,SOB001,Tiramisu,23,9.36
2024-05-22,ENT004,Antepasto Misto,27,20.47
2024-05-22,BEB006,Prosecco (Taça),33,11.34
2024-05-23,PRI005,Gnocchi al Pesto,60,17.21
2024-05-23,PRI006,Filetto di Manzo,49,32.62
2024-05-23,PRI003,Lasagna Bolognese,55,19.21
2024-05-23,ENT001,Bruschetta Tradicional,28,8.33
2024-05-23,PRI004,Risotto ai Funghi,57,22.88
2024-05-23,SOB004,Gelato Misto,16,6.25
2024-05-23,SOB002,Panna Cotta,26,8.88
2024-05-23,PRI002,Fettuccine Alfredo,53,17.35
2024-05-23,PRI008,Pizza Margherita,39,14.62
2024-05-23,ENT003,Burrata com Tomate,27,17.29
2024-05-23,BEB006,Prosecco (Taça),18,11.95
2024-05-23,ENT004,Antepasto Misto,19,20.49
2024-05-23,PRI001,Spaghetti alla Carbonara,29,18.36
2024-05-23,PRI007,Ossobuco alla Milanese,32,34.35
2024-05-23,ENT005,Calamari Fritti,27,14.76
2024-05-23,BEB008,Suco Natural,19,3.35
2024-05-23,BEB007,Aperol Spritz,15,11.91
2024-05-23,ENT002,Carpaccio de Filé Mignon,29,15.95
2024-05-23,BEB001,Refrigerante,13,1.63
2024-05-23,BEB005,Vinho Branco (Taça),20,8.83
2024-05-23,BEB002,Água Mineral,42,1.02
2024-05-23,SOB003,Cannoli Siciliano,12,7.22
2024-05-23,SOB001,Tiramisu,21,10.25
2024-05-23,BEB003,Café Espresso,24,1.71
2024-05-23,BEB004,Vinho Tinto (Taça),18,10.46
2024-05-24,PRI008,Pizza Margherita,53,14.7
2024-05-24,PRI002,Fettuccine Alfredo,43,17.26
2024-05-24,PRI006,Filetto di Manzo,70,32.07
2024-05-24,BEB005,Vinho Branco (Taça),26,8.95
2024-05-24,PRI004,Risotto ai Funghi,50,22.99
2024-05-24,PRI003,Lasagna Bolognese,63,19.24
2024-05-24,BEB001,Refrigerante,27,1.61
2024-05-24,PRI001,Spaghetti alla Carbonara,58,19.39
2024-05-24,ENT004,Antepasto Misto,15,21.28
2024-05-24,ENT005,Calamari Fritti,29,13.67
2024-05-24,SOB002,Panna Cotta,32,8.11
2024-05-24,BEB003,Café Espresso,38,1.72
2024-05-24,PRI007,Ossobuco alla Milanese,41,35.98
2024-05-24,BEB006,Prosecco (Taça),21,12.02
2024-05-24,BEB002,Água Mineral,23,1.0
2024-05-24,SOB001,Tiramisu,21,9.35
2024-05-24,SOB003,Cannoli Siciliano,31,7.37
2024-05-24,PRI005,Gnocchi al Pesto,73,17.24
2024-05-24,BEB007,Aperol Spritz,44,12.92
2024-05-24,BEB008,Suco Natural,34,3.35
2024-05-24,ENT003,Burrata com Tomate,32,18.44
2024-05-24,SOB004,Gelato Misto,33,6.17
2024-05-24,ENT002,Carpaccio de Filé Mignon,22,14.49
2024-05-24,ENT001,Bruschetta Tradicional,22,8.72
2024-05-24,BEB004,Vinho Tinto (Taça),38,10.98
2024-05-25,BEB007,Aperol Spritz,42,12.02
2024-05-25,PRI004,Risotto ai Funghi,67,22.05
2024-05-25,PRI007,Ossobuco alla Milanese,46,34.27
2024-05-25,BEB006,Prosecco (Taça),37,11.56
2024-05-25,ENT005,Calamari Fritti,21,14.12
2024-05-25,PRI006,Filetto di Manzo,64,31.08
2024-05-25,PRI008,Pizza Margherita,92,14.18
2024-05-25,BEB004,Vinho Tinto (Taça),36,10.44
2024-05-25,PRI003,Lasagna Bolognese,68,20.23
2024-05-25,PRI002,Fettuccine Alfredo,82,16.2
2024-05-25,PRI005,Gnocchi al Pesto,59,17.93
2024-05-25,SOB003,Cannoli Siciliano,42,6.83
2024-05-25,SOB001,Tiramisu,41,9.52
2024-05-25,BEB008,Suco Natural,40,3.33
2024-05-25,ENT003,Burrata com Tomate,32,17.66
2024-05-25,PRI001,Spaghetti alla Carbonara,70,17.69
2024-05-25,BEB003,Café Espresso,34,1.74
2024-05-25,SOB002,Panna Cotta,44,8.28
2024-05-25,BEB005,Vinho Branco (Taça),45,9.12
2024-05-25,BEB001,Refrigerante,23,1.58
2024-05-25,ENT002,Carpaccio de Filé Mignon,23,15.78
2024-05-25,BEB002,Água Mineral,28,0.97
2024-05-25,ENT001,Bruschetta Tradicional,28,8.38
2024-05-25,SOB004,Gelato Misto,40,6.4
2024-05-25,ENT004,Antepasto Misto,15,21.01
2024-05-26,PRI006,Filetto di Manzo,65,32.83
2024-05-26,ENT005,Calamari Fritti,38,14.0
2024-05-26,BEB005,Vinho Branco (Taça),42,9.3
2024-05-26,BEB006,Prosecco (Taça),36,11.18
2024-05-26,SOB002,Panna Cotta,34,8.66
2024-05-26,PRI008,Pizza Margherita,67,14.27
2024-05-26,BEB004,Vinho Tinto (Taça),42,11.27
2024-05-26,PRI001,Spaghetti alla Carbonara,63,17.82
2024-05-26,SOB003,Cannoli Siciliano,32,7.32
2024-05-26,PRI005,Gnocchi al Pesto,61,17.05
2024-05-26,PRI007,Ossobuco alla Milanese,100,35.96
2024-05-26,ENT003,Burrata com Tomate,43,18.5
2024-05-26,ENT004,Antepasto Misto,34,21.5
2024-05-26,BEB003,Café Espresso,22,1.63
2024-05-26,SOB001,Tiramisu,28,9.74
2024-05-26,PRI003,Lasagna Bolognese,71,19.35
2024-05-26,BEB007,Aperol Spritz,49,12.75
2024-05-26,ENT002,Carpaccio de Filé Mignon,41,15.03
2024-05-26,ENT001,Bruschetta Tradicional,30,8.69
2024-05-26,BEB002,Água Mineral,31,0.96
2024-05-26,PRI004,Risotto ai Funghi,57,22.7
2024-05-26,SOB004,Gelato Misto,45,6.31
2024-05-26,PRI002,Fettuccine Alfredo,73,16.25
2024-05-26,BEB008,Suco Natural,27,3.15
2024-05-26,BEB001,Refrigerante,22,1.66
2024-05-27,PRI006,Filetto di Manzo,33,31.75
2024-05-27,ENT002,Carpaccio de Filé Mignon,27,14.64
2024-05-27,PRI001,Spaghetti alla Carbonara,45,18.16
2024-05-27,BEB001,Refrigerante,32,1.61
2024-05-27,PRI007,Ossobuco alla Milanese,40,35.04
2024-05-27,BEB002,Água Mineral,22,1.03
2024-05-27,PRI003,Lasagna Bolognese,49,20.06
2024-05-27,PRI005,Gnocchi al Pesto,54,17.71
2024-05-27,BEB008,Suco Natural,33,3.18
2024-05-27,ENT004,Antepasto Misto,19,19.7
2024-05-27,ENT005,Calamari Fritti,14,14.14
2024-05-27,BEB003,Café Espresso,31,1.65
2024-05-27,ENT003,Burrata com Tomate,23,17.45
2024-05-27,SOB003,Cannoli Siciliano,26,7.14
2024-05-27,PRI008,Pizza Margherita,41,14.25
2024-05-27,BEB007,Aperol Spritz,20,12.96
2024-05-27,BEB005,Vinho Branco (Taça),23,8.95
2024-05-27,PRI004,Risotto ai Funghi,40,22.85
2024-05-27,ENT001,Bruschetta Tradicional,26,8.46
2024-05-27,SOB004,Gelato Misto,21,6.18
2024-05-27,PRI002,Fettuccine Alfredo,47,17.33
2024-05-27,BEB006,Prosecco (Taça),19,11.72
2024-05-27,SOB002,Panna Cotta,12,8.73
2024-05-27,BEB004,Vinho Tinto (Taça),9,11.09
2024-05-27,SOB001,Tiramisu,12,10.2
2024-05-28,PRI007,Ossobuco alla Milanese,30,33.59
2024-05-28,SOB003,Cannoli Siciliano,22,7.25
2024-05-28,SOB002,Panna Cotta,17,8.85
2024-05-28,PRI003,Lasagna Bolognese,64,19.49
2024-05-28,PRI008,Pizza Margherita,47,14.43
2024-05-28,SOB004,Gelato Misto,17,6.62
2024-05-28,PRI004,Risotto ai Funghi,41,22.83
2024-05-28,PRI005,Gnocchi al Pesto,47,17.66
2024-05-28,ENT005,Calamari Fritti,20,14.11
2024-05-28,PRI001,Spaghetti alla Carbonara,37,17.92
2024-05-28,BEB005,Vinho Branco (Taça),14,9.26
2024-05-28,BEB008,Suco Natural,14,3.08
2024-05-28,PRI002,Fettuccine Alfredo,45,16.94
2024-05-28,ENT004,Antepasto Misto,18,21.03
2024-05-28,BEB003,Café Espresso,17,1.73
2024-05-28,BEB004,Vinho Tinto (Taça),24,10.86
2024-05-28,ENT003,Burrata com Tomate,20,17.23
2024-05-28,ENT001,Bruschetta Tradicional,15,8.3
2024-05-28,BEB006,Prosecco (Taça),19,11.36
2024-05-28,BEB002,Água Mineral,14,0.95
2024-05-28,PRI006,Filetto di Manzo,34,31.74
2024-05-28,BEB001,Refrigerante,17,1.62
2024-05-28,SOB001,Tiramisu,15,10.2
2024-05-28,ENT002,Carpaccio de Filé Mignon,30,15.39
2024-05-28,BEB007,Aperol Spritz,9,13.0
2024-05-29,PRI004,Risotto ai Funghi,42,21.73
2024-05-29,BEB005,Vinho Branco (Taça),13,8.99
2024-05-29,PRI005,Gnocchi al Pesto,42,17.76
2024-05-29,SOB002,Panna Cotta,17,8.75
2024-05-29,BEB001,Refrigerante,26,1.66
2024-05-29,ENT001,Bruschetta Tradicional,19,8.66
2024-05-29,PRI002,Fettuccine Alfredo,29,17.26
2024-05-29,SOB004,Gelato Misto,19,6.56
2024-05-29,SOB003,Cannoli Siciliano,17,6.92
2024-05-29,BEB004,Vinho Tinto (Taça),22,11.22
2024-05-29,PRI007,Ossobuco alla Milanese,31,35.22
2024-05-29,ENT002,Carpaccio de Filé Mignon,33,15.29
2024-05-29,BEB003,Café Espresso,20,1.63
2024-05-29,PRI006,Filetto di Manzo,34,32.49
2024-05-29,BEB007,Aperol Spritz,22,12.02
2024-05-29,ENT003,Burrata com Tomate,20,18.85
2024-05-29,PRI001,Spaghetti alla Carbonara,49,18.17
2024-05-29,PRI008,Pizza Margherita,26,14.16
2024-05-29,BEB002,Água Mineral,10,1.0
2024-05-29,ENT005,Calamari Fritti,21,14.27
2024-05-29,PRI003,Lasagna Bolognese,31,19.91
2024-05-29,BEB008,Suco Natural,29,3.05
2024-05-29,BEB006,Prosecco (Taça),13,11.49
2024-05-29,SOB001,Tiramisu,18,9.89
2024-05-29,ENT004,Antepasto Misto,12,19.51
2024-05-30,PRI001,Spaghetti alla Carbonara,42,17.61
2024-05-30,PRI002,Fettuccine Alfredo,43,16.11
2024-05-30,PRI008,Pizza Margherita,50,14.09
2024-05-30,ENT003,Burrata com Tomate,46,17.38
2024-05-30,BEB006,Prosecco (Taça),25,11.33
2024-05-30,BEB007,Aperol Spritz,23,12.55
2024-05-30,PRI006,Filetto di Manzo,48,31.46
2024-05-30,PRI005,Gnocchi al Pesto,39,18.38
2024-05-30,ENT004,Antepasto Misto,33,20.63
2024-05-30,BEB003,Café Espresso,15,1.73
2024-05-30,BEB005,Vinho Branco (Taça),17,9.15
2024-05-30,ENT001,Bruschetta Tradicional,24,8.1
2024-05-30,PRI003,Lasagna Bolognese,45,20.33
2024-05-30,ENT005,Calamari Fritti,20,14.45
2024-05-30,BEB001,Refrigerante,30,1.52
2024-05-30,PRI004,Risotto ai Funghi,43,23.74
2024-05-30,SOB004,Gelato Misto,16,6.12
2024-05-30,BEB008,Suco Natural,14,3.35
2024-05-30,SOB001,Tiramisu,15,9.86
2024-05-30,BEB004,Vinho Tinto (Taça),18,11.15
2024-05-30,PRI007,Ossobuco alla Milanese,30,36.89
2024-05-30,BEB002,Água Mineral,26,1.02
2024-05-30,SOB002,Panna Cotta,28,8.19
2024-05-30,ENT002,Carpaccio de Filé Mignon,18,14.82
2024-05-30,SOB003,Cannoli Siciliano,26,7.21
2024-05-31,PRI003,Lasagna Bolognese,57,20.23
2024-05-31,SOB002,Panna Cotta,35,8.64
2024-05-31,BEB008,Suco Natural,29,3.23
2024-05-31,PRI002,Fettuccine Alfredo,69,16.52
2024-05-31,ENT002,Carpaccio de Filé Mignon,32,15.51
2024-05-31,PRI008,Pizza Margherita,77,13.63
2024-05-31,PRI006,Filetto di Manzo,86,31.91
2024-05-31,SOB004,Gelato Misto,37,6.27
2024-05-31,PRI004,Risotto ai Funghi,69,22.35
2024-05-31,SOB003,Cannoli Siciliano,31,7.17
2024-05-31,ENT003,Burrata com Tomate,16,17.39
2024-05-31,PRI001,Spaghetti alla Carbonara,57,17.97
2024-05-31,ENT005,Calamari Fritti,43,14.88
2024-05-31,BEB004,Vinho Tinto (Taça),26,11.34
2024-05-31,BEB007,Aperol Spritz,52,11.95
2024-05-31,ENT001,Bruschetta Tradicional,48,8.2
2024-05-31,PRI005,Gnocchi al Pesto,62,16.82
2024-05-31,BEB001,Refrigerante,40,1.62
2024-05-31,BEB005,Vinho Branco (Taça),32,8.81
2024-05-31,BEB003,Café Espresso,47,1.68
2024-05-31,BEB002,Água Mineral,30,0.99
2024-05-31,ENT004,Antepasto Misto,28,21.16
2024-05-31,PRI007,Ossobuco alla Milanese,44,33.46
2024-05-31,SOB001,Tiramisu,27,9.9
2024-05-31,BEB006,Prosecco (Taça),41,11.9
2024-06-01,PRI007,Ossobuco alla Milanese,39,35.17
2024-06-01,PRI002,Fettuccine Alfredo,56,16.42
2024-06-01,PRI004,Risotto ai Funghi,52,22.21
2024-06-01,PRI006,Filetto di Manzo,50,32.96
2024-06-01,BEB008,Suco Natural,21,3.06
2024-06-01,PRI001,Spaghetti alla Carbonara,41,19.15
2024-06-01,BEB006,Prosecco (Taça),25,11.55
2024-06-01,PRI008,Pizza Margherita,48,14.14
2024-06-01,BEB001,Refrigerante,28,1.68
2024-06-01,SOB001,Tiramisu,20,10.22
2024-06-01,BEB002,Água Mineral,38,0.96
2024-06-01,BEB004,Vinho Tinto (Taça),23,11.13
2024-06-01,ENT005,Calamari Fritti,25,14.06
2024-06-01,PRI003,Lasagna Bolognese,52,19.82
2024-06-01,BEB005,Vinho Branco (Taça),29,8.67
2024-06-01,PRI005,Gnocchi al Pesto,63,18.07
2024-06-01,ENT004,Antepasto Misto,23,19.59
2024-06-01,ENT001,Bruschetta Tradicional,24,8.76
2024-06-01,ENT003,Burrata com Tomate,26,18.66
2024-06-01,BEB003,Café Espresso,22,1.66
2024-06-01,SOB004,Gelato Misto,20,6.09
2024-06-01,SOB002,Panna Cotta,19,8.76
2024-06-01,SOB003,Cannoli Siciliano,32,7.01
2024-06-01,BEB007,Aperol Spritz,17,11.91
2024-06-01,ENT002,Carpaccio de Filé Mignon,23,15.04
2024-06-02,PRI006,Filetto di Manzo,52,32.52
2024-06-02,PRI008,Pizza Margherita,74,14.78
2024-06-02,SOB002,Panna Cotta,45,8.52
2024-06-02,PRI004,Risotto ai Funghi,61,22.53
2024-06-02,PRI001,Spaghetti alla Carbonara,52,18.12
2024-06-02,ENT003,Burrata com Tomate,35,17.97
2024-06-02,BEB006,Prosecco (Taça),42,11.88
2024-06-02,BEB005,Vinho Branco (Taça),32,8.71
2024-06-02,BEB001,Refrigerante,16,1.67
2024-06-02,PRI003,Lasagna Bolognese,44,19.33
2024-06-02,ENT001,Bruschetta Tradicional,36,8.35
2024-06-02,PRI007,Ossobuco alla Milanese,58,35.92
2024-06-02,PRI005,Gnocchi al Pesto,48,17.96
2024-06-02,BEB008,Suco Natural,28,3.07
2024-06-02,BEB002,Água Mineral,24,1.0
2024-06-02,BEB004,Vinho Tinto (Taça),30,10.34
2024-06-02,BEB007,Aperol Spritz,17,12.7
2024-06-02,SOB003,Cannoli Siciliano,46,7.42
2024-06-02,ENT004,Antepasto Misto,37,19.53
2024-06-02,ENT002,Carpaccio de Filé Mignon,13,15.55
2024-06-02,SOB001,Tiramisu,27,10.19
2024-06-02,SOB004,Gelato Misto,23,6.33
2024-06-02,ENT005,Calamari Fritti,34,14.43
2024-06-02,PRI002,Fettuccine Alfredo,58,17.45
2024-06-02,BEB003,Café Espresso,31,1.77
2024-06-03,PRI006,Filetto di Manzo,32,30.81
2024-06-03,ENT002,Carpaccio de Filé Mignon,29,15.74
2024-06-03,BEB004,Vinho Tinto (Taça),11,10.75
2024-06-03,SOB001,Tiramisu,27,9.56
2024-06-03,PRI004,Risotto ai Funghi,68,23.04
2024-06-03,PRI007,Ossobuco alla Milanese,51,35.71
2024-06-03,SOB002,Panna Cotta,38,8.79
2024-06-03,ENT001,Bruschetta Tradicional,18,8.89
2024-06-03,BEB005,Vinho Branco (Taça),16,8.73
2024-06-03,ENT003,Burrata com Tomate,23,17.51
2024-06-03,PRI001,Spaghetti alla Carbonara,27,19.21
2024-06-03,SOB003,Cannoli Siciliano,22,7.19
2024-06-03,PRI008,Pizza Margherita,45,13.79
2024-06-03,PRI005,Gnocchi al Pesto,52,17.84
2024-06-03,BEB006,Prosecco (Taça),21,11.69
2024-06-03,BEB008,Suco Natural,19,3.19
2024-06-03,BEB007,Aperol Spritz,30,12.59
2024-06-03,BEB001,Refrigerante,19,1.56
2024-06-03,BEB002,Água Mineral,13,1.03
2024-06-03,BEB003,Café Espresso,13,1.73
2024-06-03,PRI002,Fettuccine Alfredo,46,17.63
2024-06-03,SOB004,Gelato Misto,17,6.63
2024-06-03,PRI003,Lasagna Bolognese,27,19.61
2024-06-03,ENT005,Calamari Fritti,19,14.56
2024-06-03,ENT004,Antepasto Misto,21,20.13
2024-06-04,PRI007,Ossobuco alla Milanese,27,34.74
2024-06-04,PRI001,Spaghetti alla Carbonara,33,17.91
2024-06-04,BEB007,Aperol Spritz,20,12.2
2024-06-04,PRI004,Risotto ai Funghi,46,23.63
2024-06-04,PRI008,Pizza Margherita,33,14.79
2024-06-04,SOB004,Gelato Misto,11,6.09
2024-06-04,BEB001,Refrigerante,31,1.62
2024-06-04,ENT002,Carpaccio de Filé Mignon,18,15.61
2024-06-04,ENT003,Burrata com Tomate,17,17.79
2024-06-04,BEB003,Café Espresso,32,1.71
2024-06-04,PRI006,Filetto di Manzo,47,30.66
2024-06-04,PRI002,Fettuccine Alfredo,27,17.67
2024-06-04,SOB002,Panna Cotta,33,8.67
2024-06-04,BEB002,Água Mineral,27,1.04
2024-06-04,PRI005,Gnocchi al Pesto,47,18.33
2024-06-04,ENT001,Bruschetta Tradicional,21,8.81
2024-06-04,ENT005,Calamari Fritti,13,14.13
2024-06-04,BEB006,Prosecco (Taça),25,11.69
2024-06-04,BEB004,Vinho Tinto (Taça),17,10.62
2024-06-04,PRI003,Lasagna Bolognese,49,19.04
2024-06-04,SOB003,Cannoli Siciliano,26,6.85
2024-06-04,SOB001,Tiramisu,20,9.95
2024-06-04,ENT004,Antepasto Misto,17,19.9
2024-06-04,BEB008,Suco Natural,18,3.1
2024-06-04,BEB005,Vinho Branco (Taça),12,9.2
2024-06-05,PRI003,Lasagna Bolognese,35,19.55
2024-06-05,PRI006,Filetto di Manzo,45,31.34
2024-06-05,PRI005,Gnocchi al Pesto,40,17.91
2024-06-05,PRI007,Ossobuco alla Milanese,34,36.87
2024-06-05,BEB003,Café Espresso,27,1.63
2024-06-05,ENT003,Burrata com Tomate,29,18.35
2024-06-05,PRI008,Pizza Margherita,32,13.74
2024-06-05,BEB006,Prosecco (Taça),31,12.0
2024-06-05,PRI004,Risotto ai Funghi,40,23.25
2024-06-05,BEB001,Refrigerante,21,1.6
2024-06-05,ENT002,Carpaccio de Filé Mignon,13,14.94
2024-06-05,SOB002,Panna Cotta,26,8.77
2024-06-05,BEB008,Suco Natural,28,3.17
2024-06-05,BEB002,Água Mineral,25,1.04
2024-06-05,PRI001,Spaghetti alla Carbonara,47,18.88
2024-06-05,ENT004,Antepasto Misto,16,20.12
2024-06-05,SOB001,Tiramisu,28,10.15
2024-06-05,BEB005,Vinho Branco (Taça),26,9.03
2024-06-05,BEB004,Vinho Tinto (Taça),28,10.31
2024-06-05,PRI002,Fettuccine Alfredo,36,16.32
2024-06-05,BEB007,Aperol Spritz,28,12.68
2024-06-05,SOB004,Gelato Misto,13,6.09
2024-06-05,SOB003,Cannoli Siciliano,20,7.11
2024-06-05,ENT001,Bruschetta Tradicional,12,8.26
2024-06-05,ENT005,Calamari Fritti,13,13.66
2024-06-06,PRI006,Filetto di Manzo,39,33.25
2024-06-06,PRI008,Pizza Margherita,34,14.25
2024-06-06,PRI005,Gnocchi al Pesto,35,16.84
2024-06-06,PRI001,Spaghetti alla Carbonara,53,19.38
2024-06-06,BEB005,Vinho Branco (Taça),35,8.8
2024-06-06,ENT003,Burrata com Tomate,8,18.04
2024-06-06,SOB004,Gelato Misto,34,6.56
2024-06-06,PRI004,Risotto ai Funghi,40,22.06
2024-06-06,ENT001,Bruschetta Tradicional,21,8.85
2024-06-06,SOB002,Panna Cotta,20,8.2
2024-06-06,BEB007,Aperol Spritz,22,12.82
2024-06-06,PRI003,Lasagna Bolognese,37,20.37
2024-06-06,PRI007,Ossobuco alla Milanese,29,35.12
2024-06-06,ENT004,Antepasto Misto,28,20.43
2024-06-06,BEB002,Água Mineral,14,1.0
2024-06-06,SOB003,Cannoli Siciliano,16,7.21
2024-06-06,BEB001,Refrigerante,30,1.67
2024-06-06,SOB001,Tiramisu,13,9.5
2024-06-06,BEB008,Suco Natural,32,3.26
2024-06-06,ENT002,Carpaccio de Filé Mignon,15,15.29
2024-06-06,BEB003,Café Espresso,11,1.77
2024-06-06,BEB006,Prosecco (Taça),30,11.22
2024-06-06,PRI002,Fettuccine Alfredo,46,16.48
2024-06-06,ENT005,Calamari Fritti,12,14.04
2024-06-06,BEB004,Vinho Tinto (Taça),24,10.7
2024-06-07,BEB008,Suco Natural,41,3.2
2024-06-07,PRI008,Pizza Margherita,63,14.61
2024-06-07,BEB003,Café Espresso,29,1.67
2024-06-07,BEB004,Vinho Tinto (Taça),27,10.49
2024-06-07,PRI001,Spaghetti alla Carbonara,47,17.86
2024-06-07,ENT005,Calamari Fritti,29,13.74
2024-06-07,BEB002,Água Mineral,40,1.02
2024-06-07,PRI007,Ossobuco alla Milanese,81,35.75
2024-06-07,PRI004,Risotto ai Funghi,55,22.14
2024-06-07,ENT004,Antepasto Misto,30,21.41
2024-06-07,PRI003,Lasagna Bolognese,48,19.81
2024-06-07,SOB001,Tiramisu,35,9.97
2024-06-07,ENT002,Carpaccio de Filé Mignon,30,15.77
2024-06-07,BEB001,Refrigerante,38,1.56
2024-06-07,ENT003,Burrata com Tomate,42,18.37
2024-06-07,PRI005,Gnocchi al Pesto,58,18.48
2024-06-07,BEB006,Prosecco (Taça),33,11.8
2024-06-07,SOB003,Cannoli Siciliano,36,7.42
2024-06-07,PRI006,Filetto di Manzo,53,30.85
2024-06-07,BEB005,Vinho Branco (Taça),26,9.35
2024-06-07,BEB007,Aperol Spritz,25,12.68
2024-06-07,ENT001,Bruschetta Tradicional,37,8.36
2024-06-07,SOB002,Panna Cotta,32,8.54
2024-06-07,PRI002,Fettuccine Alfredo,65,16.11
2024-06-07,SOB004,Gelato Misto,32,6.63
2024-06-08,PRI005,Gnocchi al Pesto,63,17.25
2024-06-08,ENT003,Burrata com Tomate,41,17.72
2024-06-08,PRI006,Filetto di Manzo,53,33.8
2024-06-08,PRI004,Risotto ai Funghi,58,23.85
2024-06-08,SOB003,Cannoli Siciliano,33,6.95
2024-06-08,ENT005,Calamari Fritti,28,14.9
2024-06-08,SOB001,Tiramisu,26,9.32
2024-06-08,PRI003,Lasagna Bolognese,66,20.34
2024-06-08,PRI002,Fettuccine Alfredo,62,16.65
2024-06-08,PRI007,Ossobuco alla Milanese,67,34.25
2024-06-08,BEB001,Refrigerante,35,1.62
2024-06-08,BEB007,Aperol Spritz,30,12.9
2024-06-08,ENT001,Bruschetta Tradicional,47,8.59
2024-06-08,PRI008,Pizza Margherita,40,14.16
2024-06-08,BEB006,Prosecco (Taça),36,11.96
2024-06-08,PRI001,Spaghetti alla Carbonara,56,18.2
2024-06-08,BEB005,Vinho Branco (Taça),41,9.31
2024-06-08,ENT002,Carpaccio de Filé Mignon,41,14.79
2024-06-08,SOB004,Gelato Misto,26,6.64
2024-06-08,SOB002,Panna Cotta,34,8.61
2024-06-08,BEB008,Suco Natural,36,3.05
2024-06-08,ENT004,Antepasto Misto,27,20.37
2024-06-08,BEB003,Café Espresso,24,1.62
2024-06-08,BEB004,Vinho Tinto (Taça),33,10.78
2024-06-08,BEB002,Água Mineral,18,1.0
2024-06-09,PRI008,Pizza Margherita,44,14.11
2024-06-09,BEB003,Café Espresso,20,1.73
2024-06-09,PRI004,Risotto ai Funghi,51,21.81
2024-06-09,ENT005,Calamari Fritti,20,13.62
2024-06-09,PRI006,Filetto di Manzo,45,33.79
2024-06-09,PRI003,Lasagna Bolognese,48,19.29
2024-06-09,SOB001,Tiramisu,33,9.66
2024-06-09,ENT004,Antepasto Misto,27,20.81
2024-06-09,ENT001,Bruschetta Tradicional,43,8.47
2024-06-09,BEB001,Refrigerante,34,1.57
2024-06-09,PRI005,Gnocchi al Pesto,70,17.23
2024-06-09,SOB003,Cannoli Siciliano,27,7.28
2024-06-09,BEB002,Água Mineral,21,1.04
2024-06-09,PRI001,Spaghetti alla Carbonara,54,18.04
2024-06-09,PRI002,Fettuccine Alfredo,32,16.24
2024-06-09,ENT003,Burrata com Tomate,26,18.22
